mun_code,Descripción general_Descripción general_Población total_2022,Descripción general_Descripción general_Densidad poblacional_2022,Demografía y población_Población desagregada por área_Población rural_2022,Economía_Valor agregado municipal_Valor agregado per cápita_2020,Economía_Valor agregado municipal_Valor agregado_2020
05001,0.3305901006932064,0.3837477236195642,0.22932446679101454,0.11223313359243471,0.24337859349998242
05002,0.002506160027431061,0.002376416130301039,0.06479604249452599,0.05430931906452391,0.0009874681032960243
05004,0.0002151753558905456,0.0005308712426934155,0.008904387316519342,0.05475017084648082,9.003813382301533e-05
05021,0.0004714871768778132,0.0018080315021496308,0.009823480117860136,0.05595567813234113,0.00019556026025597436
05030,0.003941379651220999,0.021555418638014016,0.08430243559592356,0.08258419179210508,0.0022359826344884206
05031,0.003392302772483831,0.0012805705672251234,0.059973508501608416,0.15707166141945295,0.0034912125989398253
05034,0.005627088704015286,0.005753757590776709,0.1200389262833509,0.07032498972122235,0.002760171389833339
05036,0.0006205910411360854,0.003919012011103963,0.01754926607736599,0.05588406323718839,0.0002551864638423323
05038,0.0013639586088685408,0.0017091325768512856,0.046154677912037416,0.05199940073357594,0.0005189276197343571
05040,0.002352246361099941,0.000758225093953979,0.056226853729083884,0.03848151680678998,0.0006925450948828698
05042,0.0033825565945993772,0.0031556714554966197,0.04904171059389615,0.052990846854673895,0.0013036067479924168
05044,0.0007939970632361133,0.0016255800365130284,0.02995701889546671,0.0704095437433597,0.0004055351766156808
05045,0.01653483378906208,0.012321441969066234,0.10791771416213879,0.09464897589313596,0.010482363582710165
05051,0.003840500381429962,0.0024747466709712325,0.10573892358013678,0.038260072890682034,0.0011311441562706127
05055,0.0008429811001359023,0.0017045854998260742,0.020155164490579303,0.0387352671572241,0.00024419368455847715
05059,0.0005204712137776021,0.0026634503675175003,0.016424729002784313,0.04469526630964231,0.0001710082940733564
05079,0.006953075191256083,0.01530148257446407,0.16097640094071852,0.0956915991582775,0.004474275035830259
05086,0.0006565379829436824,0.0012692028746620952,0.022431270780958558,0.06118976191329044,0.00029475191457216084
05088,0.07194046275105744,0.2143469374299466,0.08263184926878057,0.04617332292488623,0.02472853502652361
05091,0.0012005519121304853,0.003529668540820247,0.033941556510691216,0.0785430734481308,0.0006686775040642272
05093,0.0019330341383296545,0.0036376616201690146,0.05945449139026303,0.07174247797957502,0.0009775446605183808
05101,0.0032926892400803845,0.005395675275041321,0.052280161111561654,0.06264623860288968,0.0014659748030955836
05107,0.000918039327220075,0.001156094333659965,0.027378152623469307,0.051199878558706335,0.00034513905074485065
